;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem
3055,55,42.1,138.8,3.3,18.3,0,0,18.3,20.7,0,0,0,0,2.2,8.7,0,7.4,0,0,0,2.4,0,0,0,0,64145,0
3056,56,30.5,108.8,3.57,14.1,1,9.8,3.3,36,0.6,0.4,1.8,8,0.3,0.8,0.6,1.6,19.6,0,0.7,1.7,0,0,0,0,87119,0
3057,57,12.9,26.6,2.07,8.8,0,8.8,0,10.1,0,0,0,8.8,0,0,0,0,0,0,0.7,0.7,0,0,0,0,87119,0
3058,58,4,22.8,5.64,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0,0,0,0,87119,0
3059,59,11.7,31.5,2.68,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,87119,0
3060,60,19.3,67.2,3.49,10,0.3,7.3,2.4,13.1,0.2,0.1,0.5,6.8,0.1,1.7,0.2,0.5,0,0,2,1.1,0,0,0,0,87119,0
3061,61,83.6,275.2,3.29,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1.3,4.7,0,0,0,0,87119,0
3062,62,35.4,109,3.07,15.8,15.1,0.3,0.4,18.4,15,0,0.2,0.1,0,0.1,0.1,0.2,0,0,0.7,2,0,0,0,0,87119,0
3063,63,2.1,6.1,2.85,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0,0,0,0,87119,0
3064,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3065,65,18.7,41.3,2.21,6.8,0.6,1.6,4.6,8.6,0.3,0.3,1.1,0.4,0.2,0.5,0.4,3.5,0,0,0.7,1.1,0,0,0,0,77876,0
3066,66,17.8,43.6,2.45,30.2,30.2,0,0,31.8,30.2,0,0,0,0,0,0,0,0,0,0.7,1,0,0,0,0,77876,0
3067,67,36.4,100.8,2.77,63.3,0,0,63.3,66,0,0,0,0,0,0,0,63.3,0,0,0.7,2.1,0,0,0,0,77876,0
3068,68,30.4,88.3,2.9,8.1,8.1,0,0,10.1,0,8.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,77876,0
3069,69,15.9,70.6,4.44,3.5,0.2,2.6,0.7,5.1,0.1,0.1,0.4,2.2,0.1,0.2,0.1,0.3,0,0,0.7,0.9,0,0,0,0,66905,0
3070,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3071,71,2.2,3.9,1.83,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0,0,0,0,77876,0
3072,72,2.3,10.2,4.37,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,1.3,0.2,0,0,0,0,77876,0
3073,73,17.9,35.8,2,9.2,0,0.9,8.3,10.9,0,0,0,0.9,8.2,0,0,0,0,0,0.7,1,0,0,0,0,77876,0
3074,74,50.3,147.2,2.93,5.1,0.1,2.3,2.6,9.2,0.1,0.1,0.2,2.1,2.3,0.1,0.1,0.2,0,0,1.3,2.8,0,0,0,0,77876,0
3075,75,21.8,85.1,3.91,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0.7,1.2,0,0,0,0,77876,0
3076,76,36.8,115.9,3.15,4.8,0,4.8,0,8.9,0,0,3.8,1,0,0,0,0,0,0,2,2.1,0,0,0,0,77876,0
3077,77,11.8,32.7,2.76,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,77876,0
3078,78,48.7,162,3.33,53.4,1.1,44.7,7.6,58.8,0.7,0.5,43.9,0.8,2.4,0.9,0.7,3.5,0,0,2.6,2.8,0,0,0,0,67271,0
3079,79,98.5,272.2,2.76,67.6,0.7,8.7,58.1,85.4,0.4,0.3,1.3,7.4,11.8,44.7,0.5,1.2,0,0,11.9,5.9,0,0,0,0,61866,0
3080,80,157.4,392.6,2.49,45.3,1,2.5,41.7,74.5,0.6,0.4,1.8,0.7,0.3,39.1,0.6,1.7,0,0,19.9,9.4,0,0,0,0,61866,0
3081,81,10.2,46.9,4.62,0,0,0,0,16.3,0,0,0,0,0,0,0,0,0,0,15.2,1.1,0,0,0,0,55626,0
3082,82,25.1,59.8,2.38,14.5,1.3,8.5,4.6,48,0.7,0.6,2.5,6.1,0.4,1.1,0.9,2.3,0,0,31.1,2.4,0,0,0,0,55626,0
3083,83,140.2,359,2.56,35.7,15.9,16.9,2.9,43.5,15.9,0.1,5.3,11.6,0.1,0.2,0.1,2.5,0,0,0,7.8,0,0,0,0,55626,706
3084,84,139.6,330.8,2.37,2.4,0.2,1.5,0.7,55.4,0.1,0.1,1.3,0.1,0.1,0.2,0.1,0.4,0,0,43.7,9.3,0,0,0,0,55626,0
3085,85,18.3,50.8,2.78,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0.7,1,0,0,0,0,55626,0
3086,86,18.2,69.2,3.79,2.4,0.2,1.5,0.7,13,0.1,0.1,1.3,0.1,0.1,0.2,0.1,0.4,0,0,9.3,1.3,0,0,0,0,55626,0
3087,87,166.9,556.2,3.33,116.4,11,14.6,90.7,130.4,3.1,7.9,10.3,4.3,1.7,4.5,34.2,50.3,0,0,4.6,9.4,0,0,0,0,55626,0
3088,88,213.4,669.7,3.14,21.9,6.4,6.2,9.3,58.4,0.7,5.7,2.3,3.9,0.4,1,0.8,7.1,0,0,23.8,12.7,0,0,0,0,55626,0
3089,89,33.1,111.7,3.38,10.3,0.1,10,0.2,34,0,0,0.1,9.9,0,0.1,0,0.1,0,0,21.2,2.5,0,0,0,0,55626,0
3090,90,4.9,16.1,3.25,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,64145,0
3091,91,19.1,54.3,2.85,8.1,0,0,8.1,10.5,0,0,0,0,0,0,1.1,7,0,0,1.3,1.1,0,0,0,0,61866,0
3092,92,8.4,35.7,4.25,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,77876,0
3093,93,11.8,37.7,3.19,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,77876,0
3094,94,6.2,17.7,2.85,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,1.3,0.4,0,0,0,0,77876,0
3095,95,4.1,13.7,3.36,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0,0,0,0,77876,0
3096,96,2.7,7.6,2.85,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,3.3,0.2,0,0,0,0,77876,0
3097,97,10.8,32.8,3.03,68.5,2,66.5,0,69.1,2,0,0,66.5,0,0,0,0,0,0,0,0.6,0,0,0,0,64145,0
3098,98,35.6,88.4,2.48,21.1,2.9,12.1,6.1,24.5,2.2,0.8,3.3,8.9,0.5,1.4,1.2,3,0,0,1.3,2,0,0,0,0,61866,0
3099,99,14,42.8,3.07,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0.7,0.8,0,0,0,0,64145,0
3100,100,11,49.8,4.51,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0.7,0.6,0,0,0,0,77876,0
3101,101,5.9,17.8,3.02,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,77876,0
3102,102,3.1,10.8,3.53,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0,0,0,0,77876,0
3103,103,19.7,48.2,2.44,2.5,0.1,0.1,2.3,4.3,0,0,0.1,0,0,0,2.2,0.1,0,0,0.7,1.1,0,0,0,0,77876,0
3104,104,48.6,132.2,2.72,27.4,1.8,17.2,8.4,35,1,0.8,16,1.3,0.5,1.4,1.2,5.3,0,0,4.6,2.9,0,0,0,0,77876,0
3105,105,35.3,87.8,2.49,13.4,2.5,3.5,7.4,32.4,1.9,0.6,2.5,1,0.4,1.1,0.9,4.9,0,0,16.6,2.5,0,0,0,0,66905,0
3106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77876,0
3107,107,174.6,638.6,3.66,37.1,4.2,18,14.9,110.3,2.3,1.9,7.9,10.1,1.3,3.4,2.9,7.3,0,0,61.6,11.7,0,0,0,0,64145,0
3108,108,0,0,0,283.4,11.8,230.6,41,284.8,6.7,5.1,222.1,8.5,3.6,9.6,7.8,20,0,0,1.3,0,0,0,0,0,55626,0
3109,109,140.7,513.7,3.65,165.4,3.7,15.7,146.1,187.7,2.1,1.6,6.8,8.9,35,3,101.9,6.2,0,0,13.9,8.3,0,0,0,0,52906,0
3110,110,0,0,0,486.5,0,463.9,22.6,486.5,0,0,463.9,0,0,0,0,22.6,0,0,0,0,0,0,0,0,55626,0
3111,111,182,487,2.68,135.2,0.1,0.4,134.6,148.8,0.1,0.1,0.3,0.1,0,132.7,1.6,0.3,0,0,3.3,10.3,0,0,0,0,55756,504
3112,112,195.8,685.1,3.5,135.4,3.3,8.6,123.5,200.8,1.9,1.4,6.2,2.4,1,108.8,2.2,11.5,7.8,0,45,12.5,0,0,0,0,55756,0
3113,113,27.8,81.9,2.95,0,0,0,0,36.5,0,0,0,0,0,0,0,0,0,0,33.8,2.7,0,0,0,0,63717,0
3114,114,403.5,1089.6,2.7,237.2,108.4,54.1,74.7,285.6,22,86.3,39,15.1,6.5,17,15.7,35.5,0,0,25.2,23.3,0,0,0,0,52906,0
3115,115,27.6,143.2,5.19,1059.8,21.5,788.2,250.1,1102.5,0,21.5,704.2,83.9,0,0,0,250.1,39.1,0,2,1.6,0,0,0,0,52906,0
3116,116,107.3,270.4,2.52,392.2,22.9,26.6,342.7,403,22.6,0.3,1.5,25.1,32.6,0.7,206.7,102.8,0,0,4.6,6.1,0,0,0,0,52906,0
3117,117,400.4,1051.6,2.63,169.3,28.3,7.5,133.5,191.7,27.2,1.1,0,7.5,0,0,58.3,75.2,0,0,0,22.4,0,0,0,0,52906,0
3118,118,275.3,798.5,2.9,250.8,103.3,9.2,138.3,266.2,65,38.3,0.7,8.6,55.6,0.3,3.2,79.2,0,0,0,15.4,0,0,0,0,35003,0
3119,119,140.9,416.7,2.96,54.9,2.2,5.7,47,77.1,1.3,1,4.1,1.6,13.3,1.8,11.7,20.2,0,0,13.9,8.3,0,0,0,0,53599,0
3120,120,159.5,796.7,4.99,139,17.1,60.8,61,216.9,9.5,7.6,32.4,28.4,5.5,14.1,11.6,29.8,0,0,66.9,11.1,0,0,0,0,53599,0
3121,121,122.1,317.8,2.6,236.3,55.3,74.5,106.6,280.8,15.5,39.7,52.5,22,15.8,22.9,19.8,48.2,11.7,0,25.2,7.6,0,0,0,0,53599,0
3122,122,0,0,0,205.9,125.9,45.3,34.6,206.5,16,110,8.8,36.5,1.5,3.9,3.1,26.2,0,0,0.7,0,0,0,0,0,46835,0
3123,123,33,119.7,3.62,321.6,79,98.2,144.4,328.1,67.6,11.4,49.5,48.7,8.2,21.6,17.5,97.1,0,0,4.6,1.9,0,0,0,0,46835,0
3124,124,496.4,1596.4,3.22,289.4,84.2,113.7,91.4,328.6,69.1,15.1,31.4,82.3,5.2,13.7,11.1,61.4,0,0,11.3,28,0,0,0,0,57365,0
3125,125,218.3,490.2,2.25,1085.6,506.9,71.1,507.6,1097.8,421.5,85.4,7.2,63.9,0,342.8,57.5,107.2,0,0,0,12.2,0,0,0,0,49164,0
3126,126,82.6,279.5,3.39,50.7,8.5,2.5,39.6,81.4,8.5,0,0,2.5,0,0,28.2,11.4,0,0,25.2,5.5,0,0,0,0,53599,0
3127,127,65.2,253.2,3.88,20,2.6,7.9,9.5,60.6,1.4,1.2,5,2.9,0.9,2.2,1.8,4.6,0,0,35.8,4.8,0,0,0,0,53599,0
3128,128,63.4,140.1,2.21,48.1,11.9,12.1,24,99.4,2.7,9.3,8.7,3.4,1.5,3.8,3.1,15.6,0,0,46.4,5,0,0,0,0,53599,0
3129,129,39.3,129.7,3.31,2.9,0.2,0.6,2,54.8,0.1,0.1,0.5,0.2,0.1,0.2,1.3,0.4,19.6,0,29.1,3.2,0,0,0,0,63717,0
3130,130,407.2,1204.9,2.96,128.9,0,14.4,114.5,151.6,0,0,0,14.4,0,106.1,0,8.4,0,0,0,22.7,0,0,0,0,46835,0
3131,131,98.4,288.7,2.94,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,4,5.6,0,0,0,0,57365,0
3132,132,34.2,98,2.87,0,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,33.8,3,0,0,0,0,63717,0
3133,133,24.6,65.2,2.65,501.6,64.7,168.7,268.2,543.9,36.6,28.1,121.5,47.2,20.3,53,43.1,151.7,0,0,39.7,2.5,0,0,0,0,76558,0
3134,134,67.7,187.5,2.77,56.8,7.3,23.1,26.3,83.1,4,3.3,17.8,5.3,2.4,6.1,5,12.8,0,0,21.9,4.5,0,0,0,0,46835,0
3135,135,25.8,84.3,3.27,8.7,0.8,5.1,2.8,154.9,0.4,0.3,1.5,3.7,0.3,0.7,0.5,1.4,144.7,0,0,1.4,0,0,0,0,64953,0
3136,136,44.1,120.7,2.74,9.9,0,9.9,0,13,0,0,0,9.9,0,0,0,0,0,0,0.7,2.5,0,0,0,0,63717,0
3137,137,54.5,158.4,2.91,5.8,1.7,2.3,1.7,9.5,1.5,0.2,0.9,1.4,0.2,0.4,0.3,0.8,0,0,0.7,3.1,0,0,0,0,63717,0
3138,138,10.4,21.7,2.09,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,63717,0
3139,139,9.3,28.4,3.06,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,63717,0
3140,140,8.6,16.6,1.93,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,63717,0
3141,141,27.4,91.3,3.33,30,0,0.7,29.2,31.5,0,0,0,0.7,0,6.9,0,22.3,0,0,0,1.5,0,0,0,0,63717,0
3142,142,5.6,15.3,2.71,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,63717,0
3143,143,10.3,30.2,2.95,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,63717,0
3144,144,160.4,509.7,3.18,107.2,0,103.2,4,118.2,0,0,86.2,17,4,0,0,0,0,0,2,9,0,0,0,0,64953,0
3145,145,91.2,258.6,2.83,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,63717,0
3146,146,4.6,15.1,3.26,5.5,0,5.5,0,5.8,0,0,5.5,0,0,0,0,0,0,0,0,0.3,0,0,0,0,63717,0
3147,147,5.7,16.3,2.86,11.5,0.9,2.4,8.1,11.8,0.5,0.4,1.7,0.7,0.3,0.8,0.6,6.4,0,0,0,0.3,0,0,0,0,63717,0
3148,148,18.6,45.1,2.43,3.3,0.1,0.3,2.8,4.3,0.1,0.1,0.2,0.1,0,0.1,0.1,2.6,0,0,0,1,0,0,0,0,63717,0
3149,149,10,44.2,4.43,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,76558,0
3150,150,11,34,3.09,3.3,0,3.3,0,3.9,0,0,0,3.3,0,0,0,0,0,0,0,0.6,0,0,0,0,76558,0
3151,151,5,14.5,2.89,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,63717,0
3152,152,5.6,18.6,3.29,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,63717,0
3153,153,27.8,83.3,3,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,63717,0
3154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3155,155,4.6,17,3.67,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,63717,0
3156,156,1.9,3.6,1.84,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,63717,0
3157,157,2,5.7,2.86,17,1.2,11.5,4.3,83.6,0.7,0.5,2.3,9.2,0.4,1,0.8,2.1,66.5,0,0,0.1,0,0,0,0,63717,0
3158,158,45,128.6,2.86,4.6,0.1,0.2,4.3,14.9,0.1,0,0.2,0.1,0,1.5,0.1,2.7,7.8,0,0,2.5,0,0,0,0,63780,0
3159,159,3.5,16.2,4.64,7.7,0,7.7,0,7.9,0,0,0,7.7,0,0,0,0,0,0,0,0.2,0,0,0,0,63717,0
3160,160,7.8,15.3,1.96,2.9,0.3,1.7,0.9,3.3,0.1,0.1,0.5,1.2,0.1,0.2,0.2,0.4,0,0,0,0.4,0,0,0,0,63717,0
3161,161,1,2.8,2.86,64.3,5.6,14.6,44.1,65.1,3.2,2.4,10.5,4.1,1.8,4.6,3.8,34,0,0,0.7,0.1,0,0,0,0,63717,0
3162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3163,163,5.5,28.8,5.25,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,53599,0
3164,164,11.4,23.9,2.1,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,2,0.7,0,0,0,0,53599,0
3165,165,13.6,40.6,2.99,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,4,0.9,0,0,0,0,53599,0
3166,166,18,48,2.66,1.6,0.1,1.3,0.3,8.8,0,0,0.1,1.1,0,0.1,0.1,0.1,0,0,6,1.2,0,0,0,0,53599,0
3167,167,47.3,159.5,3.37,69.6,55.6,6,8.1,98.1,1.3,54.2,4.3,1.7,0.7,1.9,1.5,3.9,19.6,0,6,2.9,0,0,0,0,53599,0
3168,168,25,80.2,3.2,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,6.6,1.6,0,0,0,0,53599,0
3169,169,38.5,130,3.37,6.1,0,0,6,17.9,0,0,0,0,6,0,0,0,0,0,9.3,2.5,0,0,0,0,53599,0
3170,170,126.4,382.3,3.02,82.9,49,16.8,17.1,100.2,22.6,26.4,14.7,2.1,3.1,2.3,5.4,6.3,0,0,9.9,7.4,0,0,0,0,53599,0
3171,171,14.8,44.3,2.99,29.5,1.3,23.6,4.6,35.8,0.7,0.6,2.4,21.1,0.4,1.1,0.9,2.2,0,0,5.3,1,0,0,0,0,76558,0
3172,172,17.9,45.2,2.52,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,3.3,1.1,0,0,0,0,76558,0
3173,173,4,11.5,2.86,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,2,0.3,0,0,0,0,53599,0
3174,174,6.6,25.8,3.88,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0.7,0.4,0,0,0,0,76558,0
3175,175,21.8,70.3,3.22,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,2.6,1.3,0,0,0,0,76558,0
3176,176,28.7,82.1,2.86,0,0,0,0,19,0,0,0,0,0,0,0,0,7.8,0,9.3,1.9,0,0,0,0,76558,0
3177,177,94.5,310,3.28,9.9,0.4,1,8.5,29.6,0.2,0.2,0.7,0.3,0.1,0.3,0.3,7.8,0,0,13.9,5.7,0,0,0,0,76558,0
3178,178,10.5,19.4,1.84,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,2,0.7,0,0,0,0,76558,0
3179,179,20.1,38.5,1.91,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,4,1.2,0,0,0,0,76558,0
3180,180,5.3,15.2,2.86,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,2,0.3,0,0,0,0,76558,0
3181,181,22.3,66.9,3,5.6,0.2,4.5,0.8,11,0.1,0.1,3.4,1.2,0.1,0.2,0.2,0.4,0,0,4,1.4,0,0,0,0,76558,0
