;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem
3182,182,10.3,23.8,2.32,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,5.6,0.8,0,0,0,0,66905,0
3183,183,31.5,112.8,3.58,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,4.8,1.9,0,0,0,0,66905,0
3184,184,28.1,125.5,4.47,4.5,0.5,1,3,16,0.3,0.2,0.7,0.2,0.2,0.4,1.6,0.8,0,0,9.6,1.9,0,0,0,0,66905,0
3185,185,31.8,64.1,2.01,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,7.2,2,0,0,0,0,66905,0
3186,186,7.3,19.4,2.65,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,5.6,0.6,0,0,0,0,66905,0
3187,187,1.7,4.6,2.71,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0,0,0,0,66905,0
3188,188,23.1,41.6,1.8,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,6.4,1.5,0,0,0,0,66905,0
3189,189,43.3,104.3,2.41,0,0,0,0,34.5,0,0,0,0,0,0,0,0,28.9,0,3.2,2.4,0,0,0,0,66905,0
3190,190,28.6,86.2,3.01,16.6,0.4,0.7,15.5,28.1,0.2,0.1,0.5,0.2,0.1,0.3,0.2,14.8,0,0,9.6,1.9,0,0,0,0,69398,0
3191,191,26.5,89.9,3.39,5.4,1.5,1.1,2.9,6.8,1.4,0.1,0.2,0.9,2.4,0.1,0.1,0.2,0,0,0,1.4,0,0,0,0,66905,0
3192,192,7.9,21.7,2.74,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,4.8,0.6,0,0,0,0,53599,0
3193,193,74.1,222.5,3,196.9,6.3,12.3,178.3,215.8,3.8,2.5,9.1,3.1,1.9,4.8,4.2,167.4,0,0,14.5,4.4,0,0,0,0,91839,0
3194,194,168.7,202.5,1.2,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,77.9,12.1,0,0,0,0,66905,0
3195,195,12.1,36.3,3.01,70.6,15.4,41.6,13.5,101.9,13.8,1.6,39.6,2.1,1.2,3.2,2.7,6.4,24.8,0,5.6,0.9,0,0,0,0,76558,0
3196,196,17,77.2,4.54,5.7,0.7,1.4,3.6,10.7,0.4,0.3,1,0.3,0.2,0.5,1.7,1.1,0,0,4,1,0,0,0,0,91839,0
3197,197,117.4,406.7,3.46,0,0,0,0,41.6,0,0,0,0,0,0,0,0,0,0,33.7,7.9,0,0,0,0,66905,0
3198,198,200.4,564.4,2.82,116.9,3.4,6.7,106.9,127.5,2,1.3,4.9,1.8,1,8.3,89.5,8.1,0,0,0,10.6,0,0,0,0,91689,0
3199,199,20.9,67.5,3.22,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,6.4,1.3,0,0,0,0,76558,0
3200,200,16.9,49.6,2.94,38.8,5.7,11.2,21.9,43.1,3.4,2.4,8.4,2.8,1.8,4.4,4,11.7,0,0,3.2,1,0,0,0,0,66905,0
3201,201,40.6,94.9,2.34,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,7.2,2.6,0,0,0,0,66905,0
3202,202,34.9,95.1,2.72,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,8,2.1,0,0,0,0,66905,0
3203,203,15,46.1,3.06,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,3.2,0.9,0,0,0,0,76558,0
3204,204,31.7,105.6,3.33,18.6,0.5,1.6,16.5,30.3,0.3,0.2,0.7,0.9,0.2,0.4,0.3,15.6,0,0,9.6,2,0,0,0,0,66905,0
3205,205,54.7,141.3,2.58,35.8,0,0,35.8,47.8,0,0,0,0,0,31.2,0,4.6,0,0,8.8,3.2,0,0,0,0,66905,0
3206,206,15.4,31.2,2.03,8.3,0,8.3,0,14.1,0,0,8.3,0,0,0,0,0,0,0,4.8,1,0,0,0,0,66905,0
3207,207,7.6,20.8,2.74,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,4,0.6,0,0,0,0,66905,0
3208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
3209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
3210,210,4.2,13.2,3.16,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,66905,0
3211,211,132.1,351.9,2.66,9.4,0.5,1,7.9,132.2,0.3,0.2,0.8,0.3,0.2,6.6,0.4,0.8,103.3,0,12.1,7.4,0,0,0,0,76558,496
3212,212,144.7,394,2.72,21.5,7.1,8.3,6.2,42.6,6.6,0.4,1.6,6.7,3,0.8,0.7,1.7,0,0,12.9,8.2,0,0,0,0,76558,0
3213,213,69.9,192.6,2.76,13.1,0.4,0.7,12,36.1,0.2,0.2,0.6,0.2,8.7,0.3,0.3,2.8,0,0,18.5,4.5,0,0,0,0,76558,0
3214,214,30.9,83.3,2.7,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,10.4,2.1,0,0,0,0,76558,0
3215,215,10,17.5,1.75,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,76558,0
3216,216,7,22.7,3.23,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,76558,0
3217,217,8.8,33.2,3.79,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,76558,0
3218,218,4.9,13.1,2.66,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,76558,0
3219,219,4.5,14.1,3.16,1.2,0,1.1,0.1,1.4,0,0,0,1.1,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3220,220,4.5,15.2,3.41,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3221,221,0,0,0,1148.7,135.2,548.8,464.8,1160,80.8,54.4,414.8,134,47.9,103.7,91.8,221.4,0,0,11.2,0,0,0,0,0,51492,0
3222,222,3.7,11,2.99,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3223,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76558,0
3224,224,3.7,7.3,1.99,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,76558,0
3225,225,48.2,141.2,2.93,20.8,1,2,17.8,23.4,0.6,0.4,1.5,0.5,0.3,0.8,0.7,16,0,0,0,2.6,0,0,0,0,76558,0
3226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76558,0
3227,227,0,0,0,1000.5,2.5,990.1,8,1000.5,1.6,0.9,3.6,986.5,0.7,1.9,1.6,3.8,0,0,0,0,0,0,0,0,51492,0
3228,228,0,0,0,15.7,2.5,4.6,8.5,17.3,1.5,1,3.6,1,0.8,1.9,1.9,3.9,0,0,1.6,0,0,0,0,0,51492,0
3229,229,46.5,113.4,2.44,391,55.2,185,150.7,395.9,27.4,27.8,160.6,24.4,13.9,35,30.7,71.2,0,0,2.4,2.5,0,0,0,0,51492,0
3230,230,84.4,101.4,1.2,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,51492,0
3231,231,86.1,241.1,2.8,149.6,44.8,39.8,65,155.7,30.4,14.4,28.6,11.2,6,15,13.3,30.7,0,0,1.6,4.5,0,0,0,0,51492,0
3232,232,76.8,251.1,3.27,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0,0,22.5,5.3,0,0,0,0,51492,0
3233,233,140.2,439.8,3.14,68,3.1,7.4,57.5,75.4,1.8,1.3,4.5,2.8,1,42.3,2.2,12.1,0,0,0,7.4,0,0,0,0,51492,0
3234,234,41.6,87.2,2.09,7.4,1,2.9,3.5,16.4,0.6,0.4,1.5,1.3,0.3,0.8,0.7,1.6,0,0,6.4,2.6,0,0,0,0,51492,0
3235,235,8.2,28.1,3.41,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,63717,0
3236,236,10.4,38.2,3.66,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,2.4,0.7,0,0,0,0,51492,0
3237,237,17,51.5,3.03,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,2.4,1.1,0,0,0,0,51492,0
3238,238,8.2,30.2,3.66,4.5,0.2,3.5,0.8,7.5,0.2,0.1,0.4,3.1,0.1,0.2,0.2,0.4,0,0,2.4,0.6,0,0,0,0,63717,0
3239,239,12.3,30.1,2.46,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,2.4,0.8,0,0,0,0,63717,0
3240,240,8.6,11.3,1.31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2.4,0.6,0,0,0,0,51492,0
3241,241,10.6,20.2,1.9,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,2.4,0.7,0,0,0,0,51492,0
3242,242,10.7,44.5,4.17,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,2.4,0.7,0,0,0,0,51492,0
3243,243,37,106.6,2.88,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,2.4,2.1,0,0,0,0,51492,0
3244,244,25.3,70.6,2.79,0,0,0,0,57.6,0,0,0,0,0,0,0,0,53.7,0,2.4,1.5,0,0,0,0,63717,0
3245,245,19.7,64.3,3.26,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,2.4,1.2,0,0,0,0,63717,0
3246,246,25.2,100.9,4,170.7,0,170.7,0,220,0,0,170.7,0,0,0,0,0,45.4,0,2.4,1.5,0,0,0,0,51492,0
3247,247,10.5,30.6,2.91,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,2.4,0.7,0,0,0,0,51492,0
3248,248,13.9,51.1,3.66,26.1,0.4,0.8,24.9,29.4,0.2,0.2,0.6,0.2,0.1,0.3,0.3,24.2,0,0,2.4,0.9,0,0,0,0,63717,0
3249,249,31.1,82.7,2.66,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,2.4,1.8,0,0,0,0,51492,0
3250,250,21,44.2,2.11,0,0,0,0,123.5,0,0,0,0,0,0,0,0,119.8,0,2.4,1.3,0,0,0,0,51492,0
3251,251,10.5,25.3,2.41,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,2.4,0.7,0,0,0,0,51492,0
3252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51492,0
3254,254,31.9,111,3.48,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,2.4,1.8,0,0,0,0,51492,0
3255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51492,0
3256,256,28.2,98.7,3.5,3.1,0,0,3.1,7.2,0,0,0,0,0,0,3.1,0,0,0,2.4,1.7,0,0,0,0,51492,0
3257,257,26.2,58.5,2.23,11.2,1.4,2.7,7.1,186.1,0.8,0.6,2,0.7,0.4,1.1,1,4.7,173.5,0,0,1.4,0,0,0,0,63717,0
3258,258,1.6,4.4,2.7,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,51492,0
3259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
3260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3262,262,57.3,158.9,2.77,165.1,69.2,38,58,245.1,48.9,20.3,32.6,5.3,2.3,39,5.1,11.7,66.1,0,11.2,2.6,0,0,0,0,48456,24
3263,263,7.9,16.9,2.15,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,48456,0
3264,264,7.5,15.6,2.08,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,48456,0
3265,265,1.1,3,2.66,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,48456,0
3266,266,2.7,10,3.66,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,48456,0
3267,267,5,12.4,2.46,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,64953,0
3268,268,5.9,9.7,1.65,12.2,1.5,5.6,5.1,91,0.9,0.6,2.2,3.3,0.5,1.2,1.1,2.4,78.5,0,0,0.3,0,0,0,0,48456,0
3269,269,2.4,6.4,2.66,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,48456,0
3270,270,5.1,23.9,4.67,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,48456,0
3271,271,2.1,5.5,2.66,2.2,0,2.2,0,2.3,0,0,0,2.2,0,0,0,0,0,0,0,0.1,0,0,0,0,48456,0
3272,272,1.3,3.4,2.66,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,64953,0
3273,273,2.1,5.5,2.66,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,48456,0
3274,274,1.3,4.7,3.66,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,64953,0
3275,275,117.4,306,2.61,21.9,1,4.4,16.5,45.8,0.6,0.4,1.5,3,0.3,13.9,0.7,1.6,0,0,16.9,7,0,0,0,0,64953,0
3276,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3278,278,2.1,5.5,2.66,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,64953,0
3279,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64953,0
3281,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3282,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64953,0
3283,283,6.3,17,2.7,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,64953,0
3284,284,0,0,0,733.2,0,650.1,83.2,733.2,0,0,650.1,0,83.2,0,0,0,0,0,0,0,0,0,0,0,64953,0
3285,285,5.9,7.1,1.2,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,64953,0
3286,286,2.2,9.3,4.17,333.1,0,333.1,0,337.3,0,0,333.1,0,0,0,0,0,4.1,0,0,0.1,0,0,0,0,64953,0
3287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3288,288,13.8,16.5,1.2,12.8,1.3,7.1,4.4,13.5,0.8,0.5,1.9,5.1,0.4,1,0.9,2.1,0,0,0,0.7,0,0,0,0,48456,0
3289,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
3290,290,13.7,22.6,1.65,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,63717,0
3291,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48456,0
3292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48456,0
3293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48456,0
3294,294,55.8,132.5,2.37,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,48456,0
3295,295,18.9,58.1,3.08,14.7,0.1,0.2,14.4,15.7,0.1,0,0.2,0.1,0,14.1,0.1,0.2,0,0,0,1,0,0,0,0,48456,0
3296,296,27.9,76.2,2.73,0,0,0,0,22.8,0,0,0,0,0,0,0,0,0,21.3,0,1.5,0,0,0,0,48456,0
3297,297,23,53,2.31,2.4,0.2,0.4,1.9,7.2,0.1,0.1,0.3,0.1,0.1,0.2,1.3,0.3,0,3.5,0,1.2,0,0,0,0,48456,0
3298,298,3.9,6.5,1.65,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,48456,0
3299,299,2.9,5.8,1.99,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,48456,0
30001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66905,0
30002,2,26.2,133.7,5.11,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0,0,8.8,1.8,0,0,0,0,66905,0
30003,3,16.3,62.3,3.83,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,1.6,0.9,0,0,0,0,51492,0
30004,4,4.5,13.4,3,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0.8,0.3,0,0,0,0,51492,0
30005,5,62.8,167.6,2.67,9.6,1.1,2.2,6.3,19.6,0.7,0.5,1.6,0.6,0.3,0.9,3.3,1.8,0,0,6.4,3.6,0,0,0,0,68948,0
30006,6,7,20.6,2.92,4.4,0,4.4,0,5.6,0,0,0,4.4,0,0,0,0,0,0,0.8,0.4,0,0,0,0,51492,0
30007,7,44,113.6,2.58,62.2,7.7,24.9,29.5,156.2,5.1,2.6,9.3,15.6,2,4.9,4.3,18.3,90.9,0,0.8,2.3,0,0,0,0,51492,0
30008,8,48.8,144,2.95,44.4,12.6,0.7,31.2,50.3,12.4,0.1,0.5,0.2,28.5,0.3,0.2,2.2,0,0,3.2,2.7,0,0,0,0,71055,0
30009,9,28.9,34.6,1.2,70.7,4.1,53.3,13.4,78.9,2.4,1.6,5.9,47.4,1.2,3.1,2.7,6.3,0,0,6.4,1.8,0,0,0,0,51492,0
30010,10,18.6,56.4,3.02,52.6,0,52.6,0,54.4,0,0,0,52.6,0,0,0,0,0,0,0.8,1,0,0,0,0,51492,0
30011,11,6.6,17.7,2.67,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.6,0.4,0,0,0,0,71342,0
30012,12,18.3,57.2,3.13,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,2.4,1.1,0,0,0,0,71342,0
30013,13,9.5,25.2,2.66,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,4,0.7,0,0,0,0,71342,0
30014,14,14.1,37.4,2.66,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,8,1.1,0,0,0,0,71342,0
30015,15,1,2.7,2.72,316.7,24.2,205.1,87.3,339,14.6,9.6,124.6,80.5,7.3,18.5,16.1,45.4,20.7,0,1.6,0.1,0,0,0,0,66905,0
30016,16,43.4,118.1,2.72,66.9,0,36.9,30,102,0,0,0.5,36.4,0,0,0,30,0,0,31.3,3.8,0,0,0,0,68948,0
30017,17,74.4,393.3,5.29,0,0,0,0,154.7,0,0,0,0,0,0,0,0,0,0,144.6,10.1,0,0,0,0,71342,0
30018,18,0,0,0,818.6,55.8,580,182.7,821.8,33.7,22.1,456.2,123.8,16.7,42.6,37.1,86.3,0,0,3.2,0,0,0,0,0,71342,0
30019,19,189.9,618.6,3.26,51.4,18.6,14.8,17.9,75.6,16.5,2.2,7.9,6.9,1.6,4.2,3.6,8.5,0,0,13.7,10.6,0,0,0,0,68948,0
30020,20,176,411.9,2.34,146.1,26.6,33.7,85.8,171.3,19.8,6.8,24.8,9,5.2,13.1,11.5,55.9,0,0,15.3,9.9,0,0,0,0,79483,0
30021,21,33.5,91.3,2.72,470.6,24.3,366.4,79.9,511.1,14.7,9.7,339.3,27.1,7.3,18.6,16.2,37.7,0,0,37,3.5,0,0,0,0,68948,0
30022,22,50.6,137.6,2.72,110.6,16.4,38.5,55.7,147.7,9.6,6.7,30.8,7.7,5.2,12.6,11.7,26.1,0,0,32.9,4.1,0,0,0,0,68948,0
30023,23,54.8,233.4,4.26,179.8,24.1,74.7,80.9,202.8,14.3,9.8,50.8,23.9,7.5,18.6,16.6,38.2,0,0,19.3,3.7,0,0,0,0,68948,0
30024,24,130.2,498.2,3.83,14.9,2.1,4.1,8.6,36,1.3,0.9,3.1,1,0.7,1.7,2.8,3.4,0,0,13.7,7.5,0,0,0,0,68948,0
30025,25,300,799.5,2.66,160.3,9.1,11.7,139.5,176.9,6.7,2.4,8.7,3,1.8,105.7,19.8,12.1,0,0,0.8,15.8,0,0,0,0,61738,457
30026,26,183,319.3,1.74,182.5,14,17.1,151.4,192.2,13.1,0.9,9.3,7.7,0.7,43.1,84.5,23,0,0,0,9.7,0,0,0,0,54266,515
30027,27,42.9,116.7,2.72,12.7,2,3.8,6.9,86.3,1.1,0.8,2.9,0.9,0.7,1.5,1.5,3.2,0,0,68.3,5.3,0,0,0,0,71342,0
30028,28,129,218,1.69,276.2,34.8,125.1,116.2,354.5,20.7,14.1,108,17.2,10.8,26.8,23.8,54.9,0,0,68.3,10,0,0,0,0,71342,0
30029,29,179.8,474.3,2.64,3.8,0.5,1.8,1.6,28.4,0.3,0.2,0.7,1.1,0.1,0.4,0.3,0.7,0,0,14.5,10.1,0,0,0,0,71342,0
30030,30,309.3,750,2.42,83.3,9,2.3,72.1,99.6,9,0,0,2.3,31.4,0,32.9,7.7,0,0,0,16.3,0,0,0,0,50633,0
30031,31,200,463,2.31,180.2,55.3,50.7,74.2,190.8,2.4,52.8,50.7,0,33.1,0,0,41.1,0,0,0,10.6,0,0,0,0,48874,0
30032,32,126,363,2.88,3.8,0.5,1.8,1.6,13.9,0.3,0.2,0.7,1.1,0.1,0.4,0.3,0.7,0,0,3.2,6.8,0,0,0,0,54597,0
30033,33,151.7,490.4,3.23,11.5,0.8,8.3,2.5,19.6,0.5,0.3,1.1,7.2,0.2,0.6,0.5,1.2,0,0,0,8.1,0,0,0,0,47880,0
30034,34,173.3,455.7,2.63,16.4,1.2,10.3,4.8,25.5,1.2,0,10.3,0,4.8,0,0,0,0,0,0,9.1,0,0,0,0,72580,0
30035,35,257.1,659.4,2.56,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,69784,0
30036,36,112.5,206.7,1.84,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,10.4,6.4,0,0,0,0,79483,0
30037,37,40.3,68.1,1.69,89.2,13.3,25.6,50.4,124,7.8,5.5,19.4,6.2,4.3,10.2,9.6,26.3,0,0,31.3,3.4,0,0,0,0,71342,0
30038,38,2,5.3,2.72,1241.9,18.2,1156.3,67.5,1243.6,10.9,7.2,1147.3,9,5.5,21.5,12.2,28.2,0,0,1.6,0.1,0,0,0,0,71342,0
30039,39,70.6,181.6,2.57,185.8,19.2,13.9,152.7,196.2,16.3,2.8,10.4,3.6,2.2,5.5,7.5,137.6,0,0,6.4,4,0,0,0,0,63775,0
30040,40,338.7,708.1,2.09,263.7,30.1,12,221.5,281.6,29,1,3.8,8.2,49.5,75.2,33.1,63.7,0,0,0,17.9,0,0,0,0,44064,0
30041,41,107.7,226.2,2.1,601.9,216.4,87.3,298.2,610.8,198.5,17.8,65,22.3,13.5,34.3,59,191.4,0,0,3.2,5.7,0,0,0,0,37413,0
30042,42,68.2,225.8,3.31,81.6,0,0,81.6,86.9,0,0,0,0,2,0,0,79.7,0,0,1.6,3.7,0,0,0,0,37413,0
30043,43,200.6,650.1,3.24,82.1,0.6,1.4,80.1,98.5,0.4,0.2,0.9,0.5,0.2,32.8,46.2,0.9,0,0,5.6,10.8,0,0,0,0,69838,0
30044,44,153.1,420.2,2.74,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,8,8.5,0,0,0,0,79596,0
30045,45,132.7,385.8,2.91,25.8,0,0,25.8,51.3,0,0,0,0,25.8,0,0,0,0,0,17.7,7.8,0,0,0,0,79606,0
30046,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79606,0
30047,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71342,0
30048,48,9.4,32.7,3.49,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,1.6,0.6,0,0,0,0,71342,0
30049,49,36.6,99.7,2.72,299.3,120.3,66.2,112.7,353.2,82.9,37.4,49.5,16.8,10.4,26.1,23,53.2,0,0,49.8,4.1,0,0,0,0,71342,0
30050,50,90.1,244.8,2.72,466.2,42,102.8,321.4,521.4,25.3,16.7,65.8,37,41.9,124.6,88.7,66.3,0,0,48.2,7,0,0,0,0,71342,0
30051,51,49.8,227.7,4.57,87.4,5.4,34.2,47.9,104.4,3.2,2.1,14.9,19.3,16.6,4.1,18.9,8.3,0,0,13.7,3.3,0,0,0,0,53556,0
30052,52,46,95.8,2.08,1800.3,0,84.4,1716,1802.7,0,0,84.4,0,0,0,13.6,1702.4,0,0,0,2.4,0,0,0,0,36260,0
30053,53,220.2,539.6,2.45,1237.2,253.2,17.6,966.4,1248.8,220.8,32.4,0,17.6,50.8,310.7,64,541,0,0,0,11.6,0,0,0,0,36260,0
30054,54,170.3,375.3,2.2,667,54.5,22.5,589.9,676.8,10.6,43.9,17.1,5.4,79.7,208.3,91.3,210.7,0,0,0.8,9,0,0,0,0,40402,0
30055,55,156.2,379.6,2.43,210.5,0,0,210.5,218.7,0,0,0,0,1.6,194.4,0,14.5,0,0,0,8.2,0,0,0,0,40402,0
30056,56,35.7,83.5,2.34,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0.8,1.9,0,0,0,0,79606,0
30057,57,84.1,165.2,1.96,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,2.4,4.5,0,0,0,0,79606,0
30058,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79606,0
30059,59,42.9,116.7,2.72,0,0,0,0,72.8,0,0,0,0,0,0,0,0,0,0,67.5,5.3,0,0,0,0,71342,0
30060,60,45.3,123.3,2.72,0,0,0,0,92.9,0,0,0,0,0,0,0,0,0,0,86.8,6.1,0,0,0,0,71342,0
30061,61,234,619.9,2.65,0,0,0,0,29.2,0,0,0,0,0,0,0,0,0,0,16.1,13.1,0,0,0,0,52227,0
30062,62,202.8,624.1,3.08,68.7,9.5,16,43.3,80.3,6.1,3.3,12,4,2.5,6.3,5.6,28.8,0,0,0.8,10.8,0,0,0,0,52635,0
30063,63,21.2,73.4,3.46,194.3,0,0,194.3,196.3,0,0,0,0,0,194.3,0,0,0,0,0.8,1.2,0,0,0,0,53556,0
30064,64,210.3,596.9,2.84,161.6,83.8,19.8,58,173.5,6.2,77.6,14.8,5.1,3.1,7.8,6.8,40.3,0,0,0.8,11.1,0,0,0,0,52227,0
30065,65,265.3,692.6,2.61,69.3,34.3,1,34,83.3,34.1,0.2,0.8,0.3,0.2,4.3,1.1,28.4,0,0,0,14,0,0,0,0,53556,0
