;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem
3049,49,24.5,66.6,2.72,4.7,0,0,4.7,6.1,0,0,0,0,0,0,0,4.7,0,0,0,1.4,0,0,0,0,87119,0
3050,50,14,80.4,5.76,2,0,0,2,2.8,0,0,0,0,2,0,0,0,0,0,0,0.8,0,0,0,0,87119,0
3051,51,10.9,19.7,1.81,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,87119,0
3052,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87119,0
3053,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87119,0
3054,54,54,164.5,3.05,1.1,0,1.1,0,4.3,0,0,0,1.1,0,0,0,0,0,0,0,3.2,0,0,0,0,87119,0
3055,55,42.1,141.8,3.37,18.3,0,0,18.3,20.8,0,0,0,0,2.2,8.6,0,7.6,0,0,0,2.5,0,0,0,0,64145,0
3056,56,30.5,110.9,3.64,13.3,0.7,9.9,2.6,34.3,0.4,0.3,1.4,8.5,0.2,0.6,0.5,1.3,19.3,0,0,1.8,0,0,0,0,87119,0
3057,57,12.8,27.4,2.14,8.8,0,8.8,0,9.6,0,0,0,8.8,0,0,0,0,0,0,0,0.8,0,0,0,0,87119,0
3058,58,4,22.9,5.72,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,87119,0
3059,59,11.7,32.3,2.75,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,87119,0
3060,60,19.1,68.1,3.56,9.8,0.2,7.5,2,11.5,0.1,0.1,0.4,7.1,0.1,1.5,0.1,0.4,0,0,0.6,1.1,0,0,0,0,87119,0
3061,61,83.5,280.9,3.36,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,87119,0
3062,62,35.4,111.3,3.15,15.7,15,0.3,0.4,17.8,15,0,0.2,0.1,0,0.1,0.1,0.2,0,0,0,2.1,0,0,0,0,87119,0
3063,63,2.1,6.1,2.92,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,87119,0
3064,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3065,65,18.7,42.5,2.28,6,0.5,1.4,4.2,7.1,0.3,0.2,0.9,0.4,0.2,0.4,0.3,3.3,0,0,0,1.1,0,0,0,0,77876,0
3066,66,17.7,44.7,2.52,30.2,30.2,0,0,31.2,30.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77876,0
3067,67,36.4,103.2,2.84,63.3,0,0,63.3,65.4,0,0,0,0,0,0,0,63.3,0,0,0,2.1,0,0,0,0,77876,0
3068,68,28.2,83.9,2.97,8.1,8.1,0,0,14,0,8.1,0,0,0,0,0,0,0,0,4.2,1.7,0,0,0,0,77876,0
3069,69,15.8,71.5,4.51,3.3,0.2,2.7,0.5,4.2,0.1,0.1,0.3,2.4,0,0.1,0.1,0.3,0,0,0,0.9,0,0,0,0,66905,0
3070,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145,0
3071,71,2.1,4,1.9,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,77876,0
3072,72,2.2,9.9,4.45,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,77876,0
3073,73,17.8,36.9,2.07,9.2,0,1.1,8.1,10.2,0,0,0,1,8.1,0,0,0,0,0,0,1,0,0,0,0,77876,0
3074,74,50.2,150.5,3,5,0.1,2.5,2.4,7.9,0.1,0,0.2,2.3,2.1,0.1,0.1,0.2,0,0,0,2.9,0,0,0,0,77876,0
3075,75,21.7,86.5,3.98,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,77876,0
3076,76,36.7,118.1,3.22,4.8,0,4.8,0,7.6,0,0,3.7,1.1,0,0,0,0,0,0,0.6,2.2,0,0,0,0,77876,0
3077,77,11.8,33.5,2.83,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,77876,0
3078,78,48.5,164.9,3.4,52.5,1,44.4,7.1,55.9,0.5,0.4,43.5,0.9,2.3,0.8,0.6,3.4,0,0,0.6,2.8,0,0,0,0,67271,0
3079,79,89,251.2,2.82,66.8,0.6,9.7,56.6,95.6,0.3,0.3,1.1,8.6,11.7,43.5,0.3,1,0,0,23.4,5.4,0,0,0,0,61866,0
3080,80,143.8,367.3,2.55,44.3,0.8,2.3,41.2,83.5,0.4,0.4,1.6,0.7,0.3,39,0.5,1.5,0,0,30.6,8.7,0,0,0,0,61866,0
3081,81,7.2,33.8,4.68,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,0,0,55626,0
3082,82,20.1,49.1,2.44,12.2,0.9,8.2,3.2,17.6,0.5,0.4,1.7,6.4,0.3,0.7,0.6,1.6,0,0,4.2,1.2,0,0,0,0,55626,0
3083,83,139.5,365.6,2.62,35.5,14.3,18.4,2.8,47.9,14.2,0.1,5.1,13.3,0.1,0.1,0.1,2.5,0,0,4.2,8.2,0,0,0,0,55626,706
3084,84,122.8,298.4,2.43,2.1,0.1,1.4,0.5,38.9,0.1,0.1,1.2,0.1,0,0.1,0.1,0.3,0,0,29.4,7.5,0,0,0,0,55626,0
3085,85,17.8,50.6,2.84,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,1.2,1.1,0,0,0,0,55626,0
3086,86,16.3,62.8,3.85,2.1,0.1,1.4,0.5,4.8,0.1,0.1,1.2,0.1,0,0.1,0.1,0.3,0,0,1.8,1,0,0,0,0,55626,0
3087,87,163.2,553.5,3.39,109.5,10.2,13.1,86.2,129.4,2.5,7.7,8.7,4.4,1.4,3.7,31,50,0,0,10.2,9.7,0,0,0,0,55626,0
3088,88,210.4,672.8,3.2,20.4,6,6.1,8.3,32.7,0.5,5.5,1.8,4.3,0.3,0.8,0.6,6.6,0,0,0,12.3,0,0,0,0,55626,0
3089,89,26.7,91.9,3.44,10.2,0,10,0.2,20.9,0,0,0.1,9.9,0,0,0,0.1,0,0,9,1.7,0,0,0,0,55626,0
3090,90,4.9,16.4,3.33,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,64145,0
3091,91,19,55.3,2.92,8.1,0,0,8.1,9.2,0,0,0,0,0,0,1,7.1,0,0,0,1.1,0,0,0,0,61866,0
3092,92,8.3,35.7,4.32,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0.6,0.5,0,0,0,0,77876,0
3093,93,11.8,38.5,3.26,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,77876,0
3094,94,6.1,17.9,2.92,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,77876,0
3095,95,4,13.8,3.43,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,77876,0
3096,96,2.5,7.2,2.92,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0,0,0,0,77876,0
3097,97,10.8,33.5,3.1,68.5,1.6,66.9,0,69.1,1.6,0,0,66.9,0,0,0,0,0,0,0,0.6,0,0,0,0,64145,0
3098,98,35.5,90.6,2.55,19.3,2.3,12.2,4.8,22,1.7,0.6,2.6,9.6,0.4,1.1,0.8,2.4,0,0,0.6,2.1,0,0,0,0,61866,0
3099,99,13.9,43.6,3.14,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,64145,0
3100,100,11,50.3,4.59,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,77876,0
3101,101,5.9,18.2,3.09,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,77876,0
3102,102,3,10.9,3.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,77876,0
3103,103,19.7,49.5,2.51,2.5,0.1,0.1,2.3,3.7,0,0,0.1,0,0,0,2.1,0.1,0,0,0,1.2,0,0,0,0,77876,0
3104,104,48.2,134.6,2.79,25.7,1.5,16.7,7.5,29.7,0.8,0.7,15.4,1.3,0.5,1.2,0.9,4.9,0,0,1.2,2.8,0,0,0,0,77876,0
3105,105,34.1,87.1,2.56,11.3,2.1,2.9,6.3,16.3,1.6,0.5,2,0.9,0.3,0.9,0.6,4.5,0,0,3,2,0,0,0,0,66905,0
3106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77876,0
3107,107,160.8,604.7,3.76,28.3,2.7,15.7,9.9,53.5,1.5,1.3,5.3,10.4,0.9,2.3,1.7,5,0,0,15.6,9.6,0,0,0,0,64145,0
3108,108,0,0,0,270.3,9.6,226.6,34,272.1,5.3,4.3,218.1,8.6,3.1,8,5.9,17.1,0,0,1.8,0,0,0,0,0,55626,0
3109,109,129.7,487,3.75,160.6,3.1,16.3,141.1,196,1.7,1.4,5.9,10.4,36.4,2.6,96.7,5.5,0,0,27.6,7.9,0,0,0,0,52906,0
3110,110,0,0,0,486.5,0,463.6,22.9,486.5,0,0,463.6,0,0,0,0,22.9,0,0,0,0,0,0,0,0,55626,0
3111,111,179.4,496.7,2.77,135,0.1,0.3,134.5,152.8,0.1,0.1,0.2,0.1,0,132.8,1.5,0.2,0,0,7.2,10.6,0,0,0,0,55756,504
3112,112,184.6,664.6,3.6,131.7,2.7,7.6,121.3,166,1.5,1.2,5.2,2.4,0.9,107.9,1.7,10.9,7.7,0,15.6,11,0,0,0,0,55756,0
3113,113,23.3,70.9,3.04,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,1.2,1.4,0,0,0,0,63717,0
3114,114,385.8,1077.7,2.79,211.7,104.2,46.9,60.7,282.6,18.4,85.7,32,14.8,5.3,13.8,11.9,29.6,0,0,47.9,23,0,0,0,0,52906,0
3115,115,26.1,138.4,5.31,1059.8,21.5,788.7,249.6,1103.5,0,21.5,691.9,96.8,0,0,0,249.6,38.5,0,3.6,1.6,0,0,0,0,52906,0
3116,116,104.3,272.3,2.61,391.4,21.7,31.7,338,404.8,21.4,0.3,1.3,30.4,33.8,0.6,195.7,108,0,0,7.2,6.2,0,0,0,0,52906,0
3117,117,398.5,1083.6,2.72,169.3,26.8,9.1,133.4,203.5,25.6,1.2,0,9.1,0,0,54.8,78.6,0,0,10.8,23.5,0,0,0,0,52906,0
3118,118,272,814.9,3,250.3,99.4,10.6,140.3,274.1,60.1,39.3,0.5,10.1,56.2,0.2,2.9,81,0,0,7.8,16,0,0,0,0,35003,0
3119,119,129.9,396.6,3.05,52.1,1.8,5.1,45.3,87,1,0.8,3.5,1.6,13.3,1.5,10.6,19.9,0,0,27,7.9,0,0,0,0,53599,0
3120,120,105.4,538.7,5.11,111,12.4,53.7,44.9,254.5,6.7,5.7,24.2,29.5,4.1,10.4,7.8,22.6,0,0,136,7.5,0,0,0,0,53599,0
3121,121,113.5,305.9,2.69,190.9,48.3,60.6,82,232.6,11.1,37.1,40,20.6,13.6,17.2,13.8,37.4,11.6,0,23.4,6.8,0,0,0,0,53599,0
3122,122,0,0,0,200.5,121.6,47.9,30.9,201.1,13.8,107.8,7.1,40.8,1.2,3.1,2.3,24.4,0,0,0.6,0,0,0,0,0,46835,0
3123,123,31,115.5,3.73,299.7,70.1,97.5,132,310,60.1,10,43.2,54.3,7.1,18.6,13.9,92.5,0,0,8.4,1.9,0,0,0,0,46835,0
3124,124,488,1617.8,3.31,273.2,74.4,118.3,80.5,324.8,60.5,13.9,26.2,92.1,4.3,11.3,8.4,56.5,0,0,22.8,28.8,0,0,0,0,57365,0
3125,125,218.3,509.5,2.33,1085.6,487.7,84.6,513.3,1098.4,398.2,89.5,7.4,77.2,0,346.9,54.2,112.2,0,0,0,12.8,0,0,0,0,49164,0
3126,126,76.8,267.8,3.49,50.7,8.2,3.1,39.4,61.3,8.2,0,0,3.1,0,0,27.2,12.2,0,0,6,4.6,0,0,0,0,53599,0
3127,127,57.3,228.7,3.99,12.7,1.5,5.6,5.6,23.3,0.8,0.7,3,2.5,0.5,1.3,1,2.8,0,0,7.2,3.4,0,0,0,0,53599,0
3128,128,52.8,121.2,2.3,42.8,11.1,10.6,21.1,59.1,2.1,9,7.3,3.4,1.2,3.1,2.3,14.4,0,0,13.2,3.2,0,0,0,0,53599,0
3129,129,35,119.2,3.41,2.4,0.2,0.5,1.7,23.6,0.1,0.1,0.3,0.2,0.1,0.1,1.2,0.3,19.3,0,0,2,0,0,0,0,63717,0
3130,130,407.2,1244,3.05,128.9,0,16.8,112.1,152.8,0,0,0,16.8,0,103.6,0,8.5,0,0,0,23.9,0,0,0,0,46835,0
3131,131,95.8,290.3,3.03,0,0,0,0,11.7,0,0,0,0,0,0,0,0,0,0,6,5.7,0,0,0,0,57365,0
3132,132,29.6,87.7,2.96,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,63717,0
3133,133,19.9,54.6,2.75,432.8,52.8,149.9,230.1,449,28.8,24,102.4,47.5,17.1,44.1,32.9,136.1,0,0,15,1.2,0,0,0,0,76558,0
3134,134,50.1,143.5,2.86,42.8,5.2,18.7,18.9,92.3,2.8,2.4,14,4.7,1.7,4.4,3.3,9.5,0,0,46.1,3.4,0,0,0,0,46835,0
3135,135,26,86.7,3.34,7.7,0.6,5,2.1,152.4,0.3,0.3,1.1,3.9,0.2,0.5,0.4,1.1,142.6,0,0.6,1.5,0,0,0,0,64953,0
3136,136,46.3,130,2.81,9.9,0,9.9,0,17.4,0,0,0,9.9,0,0,0,0,0,0,4.8,2.7,0,0,0,0,63717,0
3137,137,56.2,167,2.97,5.2,1.5,2.4,1.4,12.1,1.3,0.2,0.7,1.6,0.1,0.3,0.2,0.7,0,0,3.6,3.3,0,0,0,0,63717,0
3138,138,12.1,26.1,2.16,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,3.6,0.7,0,0,0,0,63717,0
3139,139,11,34.5,3.13,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,3.6,0.6,0,0,0,0,63717,0
3140,140,9.3,18.6,2,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,1.8,0.5,0,0,0,0,63717,0
3141,141,28.1,95.4,3.4,30,0,0.8,29.1,32.8,0,0,0,0.8,0,6.7,0,22.4,0,0,1.2,1.6,0,0,0,0,63717,0
3142,142,6.1,16.8,2.78,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0,0,0,0,63717,0
3143,143,10.4,31.4,3.02,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,63717,0
3144,144,162.7,527.9,3.25,107.2,0,103.3,3.9,121.5,0,0,83.9,19.4,3.9,0,0,0,0,0,4.8,9.5,0,0,0,0,64953,0
3145,145,92.4,268.3,2.9,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,2.4,5.4,0,0,0,0,63717,0
3146,146,4.7,15.7,3.33,5.5,0,5.5,0,5.8,0,0,5.5,0,0,0,0,0,0,0,0,0.3,0,0,0,0,63717,0
3147,147,5.8,16.9,2.92,10.3,0.7,2.1,7.5,11.2,0.4,0.3,1.4,0.7,0.2,0.6,0.5,6.2,0,0,0.6,0.3,0,0,0,0,63717,0
3148,148,18.6,46.4,2.49,3.2,0.1,0.3,2.8,4.3,0.1,0,0.2,0.1,0,0.1,0.1,2.6,0,0,0,1.1,0,0,0,0,63717,0
3149,149,10.2,46.1,4.5,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,76558,0
3150,150,11.6,36.6,3.16,3.3,0,3.3,0,5.2,0,0,0,3.3,0,0,0,0,0,0,1.2,0.7,0,0,0,0,76558,0
3151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3152,152,6.1,20.3,3.36,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0,0,0,0,63717,0
3153,153,28,85.8,3.06,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0.6,1.6,0,0,0,0,63717,0
3154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3155,155,4.7,17.6,3.74,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,63717,0
3156,156,2,3.7,1.9,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,63717,0
3157,157,2.3,6.7,2.92,15.9,0.9,11.6,3.3,82.1,0.5,0.4,1.8,9.8,0.3,0.8,0.6,1.7,65.5,0,0.6,0.1,0,0,0,0,63717,0
3158,158,45,131.6,2.92,4.5,0.1,0.2,4.2,14.8,0,0,0.2,0.1,0,1.5,0.1,2.7,7.7,0,0,2.6,0,0,0,0,63780,0
3159,159,3.6,17.1,4.71,7.7,0,7.7,0,7.9,0,0,0,7.7,0,0,0,0,0,0,0,0.2,0,0,0,0,63717,0
3160,160,7.8,15.9,2.03,2.6,0.2,1.7,0.7,3.1,0.1,0.1,0.4,1.3,0.1,0.2,0.1,0.4,0,0,0,0.5,0,0,0,0,63717,0
3161,161,1,2.9,2.92,56.8,4.4,12.4,40.1,58.1,2.4,2,8.5,3.9,1.4,3.7,2.7,32.3,0,0,1.2,0.1,0,0,0,0,63717,0
3162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63717,0
3163,163,4.7,25.2,5.31,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,1.2,0.3,0,0,0,0,53599,0
3164,164,10.5,22.7,2.16,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,1.8,0.6,0,0,0,0,53599,0
3165,165,11.9,36.5,3.06,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,3,0.7,0,0,0,0,53599,0
3166,166,15.6,42.5,2.73,1.5,0.1,1.3,0.2,7.3,0,0,0.1,1.2,0,0,0,0.1,0,0,4.8,1,0,0,0,0,53599,0
3167,167,44.4,152.6,3.44,66.9,55.3,5.2,6.5,95.5,1,54.3,3.5,1.6,0.6,1.5,1.1,3.3,19.3,0,6.6,2.7,0,0,0,0,53599,0
3168,168,22.1,72.3,3.27,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,6,1.4,0,0,0,0,53599,0
3169,169,34.3,118.2,3.44,6.1,0,0,6,16.6,0,0,0,0,6,0,0,0,0,0,8.4,2.1,0,0,0,0,53599,0
3170,170,121.5,375.6,3.09,79.6,48.1,16.2,15.3,97.5,20.9,27.2,14.1,2.1,3,2,4.7,5.7,0,0,10.8,7.2,0,0,0,0,53599,0
3171,171,12.8,39.2,3.06,27.8,0.9,23.7,3.3,32.8,0.5,0.4,1.8,21.9,0.3,0.8,0.6,1.6,0,0,4.2,0.8,0,0,0,0,76558,0
3172,172,16.3,42.2,2.59,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,3.6,1,0,0,0,0,76558,0
3173,173,3.4,10,2.93,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,1.2,0.2,0,0,0,0,53599,0
3174,174,6.2,24.5,3.95,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,1.2,0.4,0,0,0,0,76558,0
3175,175,20.6,67.7,3.29,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,3,1.2,0,0,0,0,76558,0
3176,176,24.8,72.6,2.93,0,0,0,0,17,0,0,0,0,0,0,0,0,7.7,0,7.8,1.5,0,0,0,0,76558,0
3177,177,88.2,295.2,3.35,9.4,0.3,0.9,8.2,27.9,0.2,0.1,0.6,0.3,0.1,0.3,0.2,7.7,0,0,13.2,5.3,0,0,0,0,76558,0
3178,178,9.6,18.2,1.91,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,1.8,0.6,0,0,0,0,76558,0
3179,179,18.4,36.5,1.98,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,3.6,1.1,0,0,0,0,76558,0
3180,180,4.6,13.5,2.93,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,1.2,0.3,0,0,0,0,76558,0
3181,181,20.4,62.5,3.07,5.3,0.2,4.5,0.6,10.7,0.1,0.1,3.2,1.3,0.1,0.2,0.1,0.3,0,0,4.2,1.2,0,0,0,0,76558,0
3182,182,6.2,16,2.57,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,3,0.4,0,0,0,0,66905,0
